payment_id,subscription_id,user_id,payment_date,amount,currency,payment_status,payment_method,invoice_period_start,invoice_period_end
P_014357,S_001514,U_001008,2024-07-23,350.0,ZAR,paid,eft,2024-07-23,2024-08-22
P_014358,S_001514,U_001008,2024-08-22,350.0,ZAR,paid,paypal,2024-08-22,2024-09-21
P_014359,S_001514,U_001008,2024-09-21,350.0,ZAR,paid,eft,2024-09-21,2024-10-21
P_014360,S_001514,U_001008,2024-10-21,350.0,ZAR,paid,paypal,2024-10-21,2024-11-20
P_014361,S_001514,U_001008,2024-11-20,350.0,ZAR,paid,card,2024-11-20,2024-12-20
P_014362,S_001514,U_001008,2024-12-20,350.0,ZAR,paid,paypal,2024-12-20,2025-01-19
P_014363,S_001515,U_001009,2022-09-30,150.0,ZAR,paid,paypal,2022-09-30,2022-10-30
P_014364,S_001515,U_001009,2022-10-30,150.0,ZAR,paid,paypal,2022-10-30,2022-11-29
P_014365,S_001515,U_001009,2022-11-29,150.0,ZAR,paid,paypal,2022-11-29,2022-12-29
P_014366,S_001515,U_001009,2022-12-29,0.0,ZAR,failed,card,2022-12-29,2023-01-28
P_014367,S_001515,U_001009,2023-01-28,150.0,ZAR,paid,eft,2023-01-28,2023-02-27
P_014368,S_001515,U_001009,2023-02-27,0.0,ZAR,failed,eft,2023-02-27,2023-03-29
P_014369,S_001515,U_001009,2023-03-29,150.0,ZAR,paid,paypal,2023-03-29,2023-04-28
P_014370,S_001515,U_001009,2023-04-28,0.0,ZAR,refunded,paypal,2023-04-28,2023-05-28
P_014371,S_001516,U_001009,2023-06-07,350.0,ZAR,paid,paypal,2023-06-07,2023-07-07
P_014372,S_001516,U_001009,2023-07-07,350.0,ZAR,paid,paypal,2023-07-07,2023-08-06
P_014373,S_001516,U_001009,2023-08-06,350.0,ZAR,paid,paypal,2023-08-06,2023-09-05
P_014374,S_001516,U_001009,2023-09-05,350.0,ZAR,paid,paypal,2023-09-05,2023-10-05
P_014375,S_001516,U_001009,2023-10-05,0.0,ZAR,failed,eft,2023-10-05,2023-11-04
P_014376,S_001516,U_001009,2023-11-04,350.0,ZAR,paid,paypal,2023-11-04,2023-12-04
P_014377,S_001516,U_001009,2023-12-04,0.0,ZAR,failed,paypal,2023-12-04,2024-01-03
P_014378,S_001516,U_001009,2024-01-03,350.0,ZAR,paid,paypal,2024-01-03,2024-02-02
P_014379,S_001516,U_001009,2024-02-02,350.0,ZAR,paid,eft,2024-02-02,2024-03-03
P_014380,S_001516,U_001009,2024-03-03,350.0,ZAR,paid,card,2024-03-03,2024-04-02
P_014381,S_001516,U_001009,2024-04-02,350.0,ZAR,paid,card,2024-04-02,2024-05-02
P_014382,S_001516,U_001009,2024-05-02,350.0,ZAR,paid,eft,2024-05-02,2024-06-01
P_014383,S_001516,U_001009,2024-06-01,350.0,ZAR,paid,eft,2024-06-01,2024-07-01
P_014384,S_001516,U_001009,2024-07-01,0.0,ZAR,refunded,paypal,2024-07-01,2024-07-31
P_014385,S_001516,U_001009,2024-07-31,350.0,ZAR,paid,eft,2024-07-31,2024-08-30
P_014386,S_001516,U_001009,2024-08-30,350.0,ZAR,paid,paypal,2024-08-30,2024-09-29
P_014387,S_001516,U_001009,2024-09-29,350.0,ZAR,paid,card,2024-09-29,2024-10-29
P_014388,S_001516,U_001009,2024-10-29,0.0,ZAR,failed,eft,2024-10-29,2024-11-28
P_014389,S_001517,U_001010,2024-12-22,350.0,ZAR,paid,eft,2024-12-22,2025-01-21
P_014390,S_001518,U_001011,2022-12-03,150.0,ZAR,paid,eft,2022-12-03,2023-01-02
P_014391,S_001518,U_001011,2023-01-02,150.0,ZAR,paid,eft,2023-01-02,2023-02-01
P_014392,S_001518,U_001011,2023-02-01,150.0,ZAR,paid,paypal,2023-02-01,2023-03-03
P_014393,S_001518,U_001011,2023-03-03,150.0,ZAR,paid,eft,2023-03-03,2023-04-02
P_014394,S_001518,U_001011,2023-04-02,150.0,ZAR,paid,card,2023-04-02,2023-05-02
P_014395,S_001518,U_001011,2023-05-02,150.0,ZAR,paid,paypal,2023-05-02,2023-06-01
P_014396,S_001518,U_001011,2023-06-01,0.0,ZAR,failed,paypal,2023-06-01,2023-07-01
P_014397,S_001518,U_001011,2023-07-01,150.0,ZAR,paid,eft,2023-07-01,2023-07-31
P_014398,S_001518,U_001011,2023-07-31,150.0,ZAR,paid,eft,2023-07-31,2023-08-30
P_014399,S_001518,U_001011,2023-08-30,0.0,ZAR,failed,paypal,2023-08-30,2023-09-29
P_014400,S_001518,U_001011,2023-09-29,150.0,ZAR,paid,card,2023-09-29,2023-10-29
P_014401,S_001518,U_001011,2023-10-29,150.0,ZAR,paid,card,2023-10-29,2023-11-28
P_014402,S_001518,U_001011,2023-11-28,150.0,ZAR,paid,paypal,2023-11-28,2023-12-28
P_014403,S_001518,U_001011,2023-12-28,150.0,ZAR,paid,card,2023-12-28,2024-01-27
P_014404,S_001518,U_001011,2024-01-27,150.0,ZAR,paid,paypal,2024-01-27,2024-02-26
P_014405,S_001518,U_001011,2024-02-26,150.0,ZAR,paid,eft,2024-02-26,2024-03-27
P_014406,S_001518,U_001011,2024-03-27,150.0,ZAR,paid,paypal,2024-03-27,2024-04-26
P_014407,S_001518,U_001011,2024-04-26,0.0,ZAR,failed,eft,2024-04-26,2024-05-26
P_014408,S_001518,U_001011,2024-05-26,150.0,ZAR,paid,card,2024-05-26,2024-06-25
P_014409,S_001518,U_001011,2024-06-25,150.0,ZAR,paid,eft,2024-06-25,2024-07-25
P_014410,S_001518,U_001011,2024-07-25,150.0,ZAR,paid,card,2024-07-25,2024-08-24
P_014411,S_001518,U_001011,2024-08-24,150.0,ZAR,paid,eft,2024-08-24,2024-09-23
P_014412,S_001518,U_001011,2024-09-23,150.0,ZAR,paid,eft,2024-09-23,2024-10-23
P_014413,S_001519,U_001012,2023-03-13,150.0,ZAR,paid,card,2023-03-13,2023-04-12
P_014414,S_001519,U_001012,2023-04-12,150.0,ZAR,paid,card,2023-04-12,2023-05-12
P_014415,S_001519,U_001012,2023-05-12,150.0,ZAR,paid,eft,2023-05-12,2023-06-11
P_014416,S_001519,U_001012,2023-06-11,0.0,ZAR,refunded,card,2023-06-11,2023-07-11
P_014417,S_001519,U_001012,2023-07-11,150.0,ZAR,paid,paypal,2023-07-11,2023-08-10
P_014418,S_001519,U_001012,2023-08-10,150.0,ZAR,paid,eft,2023-08-10,2023-09-09
P_014419,S_001519,U_001012,2023-09-09,150.0,ZAR,paid,card,2023-09-09,2023-10-09
P_014420,S_001519,U_001012,2023-10-09,150.0,ZAR,paid,card,2023-10-09,2023-11-08
P_014421,S_001520,U_001012,2023-11-23,150.0,ZAR,paid,eft,2023-11-23,2023-12-23
P_014422,S_001520,U_001012,2023-12-23,0.0,ZAR,failed,card,2023-12-23,2024-01-22
P_014423,S_001520,U_001012,2024-01-22,150.0,ZAR,paid,card,2024-01-22,2024-02-21
P_014424,S_001520,U_001012,2024-02-21,150.0,ZAR,paid,eft,2024-02-21,2024-03-22
P_014425,S_001520,U_001012,2024-03-22,150.0,ZAR,paid,eft,2024-03-22,2024-04-21
P_014426,S_001520,U_001012,2024-04-21,150.0,ZAR,paid,paypal,2024-04-21,2024-05-21
P_014427,S_001521,U_001013,2024-06-25,350.0,ZAR,paid,eft,2024-06-25,2024-07-25
P_014428,S_001521,U_001013,2024-07-25,350.0,ZAR,paid,card,2024-07-25,2024-08-24
P_014429,S_001521,U_001013,2024-08-24,350.0,ZAR,paid,paypal,2024-08-24,2024-09-23
P_014430,S_001521,U_001013,2024-09-23,350.0,ZAR,paid,paypal,2024-09-23,2024-10-23
P_014431,S_001521,U_001013,2024-10-23,350.0,ZAR,paid,eft,2024-10-23,2024-11-22
P_014432,S_001521,U_001013,2024-11-22,0.0,ZAR,failed,card,2024-11-22,2024-12-22
P_014433,S_001521,U_001013,2024-12-22,350.0,ZAR,paid,eft,2024-12-22,2025-01-21
P_014434,S_001522,U_001013,2024-06-25,150.0,ZAR,paid,card,2024-06-25,2024-07-25
P_014435,S_001522,U_001013,2024-07-25,150.0,ZAR,paid,paypal,2024-07-25,2024-08-24
P_014436,S_001522,U_001013,2024-08-24,150.0,ZAR,paid,paypal,2024-08-24,2024-09-23
P_014437,S_001522,U_001013,2024-09-23,150.0,ZAR,paid,eft,2024-09-23,2024-10-23
P_014438,S_001522,U_001013,2024-10-23,150.0,ZAR,paid,paypal,2024-10-23,2024-11-22
P_014439,S_001522,U_001013,2024-11-22,0.0,ZAR,failed,card,2024-11-22,2024-12-22
P_014440,S_001522,U_001013,2024-12-22,0.0,ZAR,refunded,card,2024-12-22,2025-01-21
P_014441,S_001523,U_001014,2022-07-25,350.0,ZAR,paid,card,2022-07-25,2022-08-24
P_014442,S_001523,U_001014,2022-08-24,350.0,ZAR,paid,eft,2022-08-24,2022-09-23
P_014443,S_001523,U_001014,2022-09-23,350.0,ZAR,paid,eft,2022-09-23,2022-10-23
P_014444,S_001523,U_001014,2022-10-23,0.0,ZAR,failed,paypal,2022-10-23,2022-11-22
P_014445,S_001524,U_001015,2024-02-26,150.0,ZAR,paid,paypal,2024-02-26,2024-03-27
P_014446,S_001524,U_001015,2024-03-27,150.0,ZAR,paid,paypal,2024-03-27,2024-04-26
P_014447,S_001524,U_001015,2024-04-26,150.0,ZAR,paid,paypal,2024-04-26,2024-05-26
P_014448,S_001524,U_001015,2024-05-26,150.0,ZAR,paid,paypal,2024-05-26,2024-06-25
P_014449,S_001525,U_001016,2023-10-07,350.0,ZAR,paid,paypal,2023-10-07,2023-11-06
P_014450,S_001525,U_001016,2023-11-06,350.0,ZAR,paid,card,2023-11-06,2023-12-06
P_014451,S_001525,U_001016,2023-12-06,350.0,ZAR,paid,paypal,2023-12-06,2024-01-05
P_014452,S_001525,U_001016,2024-01-05,350.0,ZAR,paid,card,2024-01-05,2024-02-04
P_014453,S_001525,U_001016,2024-02-04,350.0,ZAR,paid,eft,2024-02-04,2024-03-05
P_014454,S_001525,U_001016,2024-03-05,350.0,ZAR,paid,paypal,2024-03-05,2024-04-04
P_014455,S_001525,U_001016,2024-04-04,350.0,ZAR,paid,eft,2024-04-04,2024-05-04
P_014456,S_001525,U_001016,2024-05-04,350.0,ZAR,paid,paypal,2024-05-04,2024-06-03
P_014457,S_001526,U_001017,2023-07-22,350.0,ZAR,paid,eft,2023-07-22,2023-08-21
P_014458,S_001526,U_001017,2023-08-21,350.0,ZAR,paid,paypal,2023-08-21,2023-09-20
P_014459,S_001526,U_001017,2023-09-20,0.0,ZAR,failed,paypal,2023-09-20,2023-10-20
P_014460,S_001526,U_001017,2023-10-20,350.0,ZAR,paid,eft,2023-10-20,2023-11-19
P_014461,S_001526,U_001017,2023-11-19,350.0,ZAR,paid,eft,2023-11-19,2023-12-19
P_014462,S_001526,U_001017,2023-12-19,350.0,ZAR,paid,eft,2023-12-19,2024-01-18
P_014463,S_001526,U_001017,2024-01-18,350.0,ZAR,paid,eft,2024-01-18,2024-02-17
P_014464,S_001526,U_001017,2024-02-17,350.0,ZAR,paid,paypal,2024-02-17,2024-03-18
P_014465,S_001526,U_001017,2024-03-18,350.0,ZAR,paid,paypal,2024-03-18,2024-04-17
P_014466,S_001526,U_001017,2024-04-17,350.0,ZAR,paid,card,2024-04-17,2024-05-17
P_014467,S_001526,U_001017,2024-05-17,350.0,ZAR,paid,paypal,2024-05-17,2024-06-16
P_014468,S_001526,U_001017,2024-06-16,350.0,ZAR,paid,card,2024-06-16,2024-07-16
P_014469,S_001527,U_001017,2024-08-04,150.0,ZAR,paid,card,2024-08-04,2024-09-03
P_014470,S_001527,U_001017,2024-09-03,150.0,ZAR,paid,card,2024-09-03,2024-10-03
P_014471,S_001527,U_001017,2024-10-03,150.0,ZAR,paid,card,2024-10-03,2024-11-02
P_014472,S_001527,U_001017,2024-11-02,0.0,ZAR,failed,paypal,2024-11-02,2024-12-02
P_014473,S_001527,U_001017,2024-12-02,150.0,ZAR,paid,paypal,2024-12-02,2025-01-01
P_014474,S_001528,U_001018,2023-08-07,150.0,ZAR,paid,eft,2023-08-07,2023-09-06
P_014475,S_001528,U_001018,2023-09-06,150.0,ZAR,paid,eft,2023-09-06,2023-10-06
P_014476,S_001528,U_001018,2023-10-06,150.0,ZAR,paid,card,2023-10-06,2023-11-05
P_014477,S_001528,U_001018,2023-11-05,150.0,ZAR,paid,card,2023-11-05,2023-12-05
P_014478,S_001528,U_001018,2023-12-05,150.0,ZAR,paid,paypal,2023-12-05,2024-01-04
P_014479,S_001529,U_001019,2023-02-25,150.0,ZAR,paid,paypal,2023-02-25,2023-03-27
P_014480,S_001529,U_001019,2023-03-27,150.0,ZAR,paid,card,2023-03-27,2023-04-26
P_014481,S_001529,U_001019,2023-04-26,150.0,ZAR,paid,eft,2023-04-26,2023-05-26
P_014482,S_001529,U_001019,2023-05-26,150.0,ZAR,paid,paypal,2023-05-26,2023-06-25
P_014483,S_001529,U_001019,2023-06-25,150.0,ZAR,paid,eft,2023-06-25,2023-07-25
P_014484,S_001530,U_001020,2024-11-09,150.0,ZAR,paid,card,2024-11-09,2024-12-09
P_014485,S_001530,U_001020,2024-12-09,150.0,ZAR,paid,card,2024-12-09,2025-01-08
P_014486,S_001531,U_001020,2024-11-09,350.0,ZAR,paid,paypal,2024-11-09,2024-12-09
P_014487,S_001531,U_001020,2024-12-09,350.0,ZAR,paid,paypal,2024-12-09,2025-01-08
P_014488,S_001532,U_001021,2023-08-29,350.0,ZAR,paid,paypal,2023-08-29,2023-09-28
P_014489,S_001532,U_001021,2023-09-28,0.0,ZAR,refunded,card,2023-09-28,2023-10-28
P_014490,S_001532,U_001021,2023-10-28,350.0,ZAR,paid,card,2023-10-28,2023-11-27
P_014491,S_001532,U_001021,2023-11-27,350.0,ZAR,paid,paypal,2023-11-27,2023-12-27
P_014492,S_001532,U_001021,2023-12-27,350.0,ZAR,paid,paypal,2023-12-27,2024-01-26
P_014493,S_001532,U_001021,2024-01-26,350.0,ZAR,paid,card,2024-01-26,2024-02-25
P_014494,S_001532,U_001021,2024-02-25,0.0,ZAR,refunded,eft,2024-02-25,2024-03-26
P_014495,S_001532,U_001021,2024-03-26,350.0,ZAR,paid,eft,2024-03-26,2024-04-25
P_014496,S_001532,U_001021,2024-04-25,350.0,ZAR,paid,card,2024-04-25,2024-05-25
P_014497,S_001533,U_001021,2024-06-20,900.0,ZAR,paid,paypal,2024-06-20,2024-07-20
P_014498,S_001533,U_001021,2024-07-20,900.0,ZAR,paid,card,2024-07-20,2024-08-19
P_014499,S_001533,U_001021,2024-08-19,900.0,ZAR,paid,paypal,2024-08-19,2024-09-18
P_014500,S_001533,U_001021,2024-09-18,900.0,ZAR,paid,card,2024-09-18,2024-10-18
P_014501,S_001533,U_001021,2024-10-18,0.0,ZAR,failed,paypal,2024-10-18,2024-11-17
P_014502,S_001533,U_001021,2024-11-17,900.0,ZAR,paid,paypal,2024-11-17,2024-12-17
P_014503,S_001533,U_001021,2024-12-17,900.0,ZAR,paid,card,2024-12-17,2025-01-16
P_014504,S_001534,U_001022,2024-10-10,350.0,ZAR,paid,eft,2024-10-10,2024-11-09
P_014505,S_001534,U_001022,2024-11-09,0.0,ZAR,failed,card,2024-11-09,2024-12-09
P_014506,S_001534,U_001022,2024-12-09,0.0,ZAR,failed,paypal,2024-12-09,2025-01-08
P_014507,S_001535,U_001023,2023-05-09,150.0,ZAR,paid,eft,2023-05-09,2023-06-08
P_014508,S_001535,U_001023,2023-06-08,150.0,ZAR,paid,card,2023-06-08,2023-07-08
P_014509,S_001535,U_001023,2023-07-08,150.0,ZAR,paid,eft,2023-07-08,2023-08-07
P_014510,S_001535,U_001023,2023-08-07,150.0,ZAR,paid,card,2023-08-07,2023-09-06
P_014511,S_001535,U_001023,2023-09-06,150.0,ZAR,paid,card,2023-09-06,2023-10-06
P_014512,S_001535,U_001023,2023-10-06,150.0,ZAR,paid,eft,2023-10-06,2023-11-05
P_014513,S_001535,U_001023,2023-11-05,150.0,ZAR,paid,eft,2023-11-05,2023-12-05
P_014514,S_001535,U_001023,2023-12-05,150.0,ZAR,paid,card,2023-12-05,2024-01-04
P_014515,S_001535,U_001023,2024-01-04,0.0,ZAR,refunded,card,2024-01-04,2024-02-03
P_014516,S_001535,U_001023,2024-02-03,150.0,ZAR,paid,eft,2024-02-03,2024-03-04
P_014517,S_001535,U_001023,2024-03-04,150.0,ZAR,paid,eft,2024-03-04,2024-04-03
P_014518,S_001535,U_001023,2024-04-03,150.0,ZAR,paid,eft,2024-04-03,2024-05-03
P_014519,S_001535,U_001023,2024-05-03,150.0,ZAR,paid,eft,2024-05-03,2024-06-02
P_014520,S_001535,U_001023,2024-06-02,0.0,ZAR,refunded,card,2024-06-02,2024-07-02
P_014521,S_001535,U_001023,2024-07-02,150.0,ZAR,paid,eft,2024-07-02,2024-08-01
P_014522,S_001535,U_001023,2024-08-01,0.0,ZAR,refunded,card,2024-08-01,2024-08-31
P_014523,S_001535,U_001023,2024-08-31,150.0,ZAR,paid,paypal,2024-08-31,2024-09-30
P_014524,S_001536,U_001023,2024-10-05,150.0,ZAR,paid,eft,2024-10-05,2024-11-04
P_014525,S_001536,U_001023,2024-11-04,150.0,ZAR,paid,eft,2024-11-04,2024-12-04
P_014526,S_001536,U_001023,2024-12-04,150.0,ZAR,paid,card,2024-12-04,2025-01-03
P_014527,S_001537,U_001024,2022-05-26,0.0,ZAR,failed,card,2022-05-26,2022-06-25
P_014528,S_001537,U_001024,2022-06-25,150.0,ZAR,paid,card,2022-06-25,2022-07-25
P_014529,S_001537,U_001024,2022-07-25,150.0,ZAR,paid,card,2022-07-25,2022-08-24
P_014530,S_001537,U_001024,2022-08-24,150.0,ZAR,paid,eft,2022-08-24,2022-09-23
P_014531,S_001537,U_001024,2022-09-23,0.0,ZAR,refunded,eft,2022-09-23,2022-10-23
P_014532,S_001537,U_001024,2022-10-23,150.0,ZAR,paid,card,2022-10-23,2022-11-22
P_014533,S_001537,U_001024,2022-11-22,150.0,ZAR,paid,paypal,2022-11-22,2022-12-22
P_014534,S_001538,U_001024,2022-12-27,900.0,ZAR,paid,card,2022-12-27,2023-01-26
P_014535,S_001538,U_001024,2023-01-26,900.0,ZAR,paid,card,2023-01-26,2023-02-25
P_014536,S_001538,U_001024,2023-02-25,0.0,ZAR,refunded,paypal,2023-02-25,2023-03-27
P_014537,S_001538,U_001024,2023-03-27,900.0,ZAR,paid,card,2023-03-27,2023-04-26
P_014538,S_001538,U_001024,2023-04-26,900.0,ZAR,paid,card,2023-04-26,2023-05-26
P_014539,S_001538,U_001024,2023-05-26,900.0,ZAR,paid,eft,2023-05-26,2023-06-25
P_014540,S_001538,U_001024,2023-06-25,900.0,ZAR,paid,eft,2023-06-25,2023-07-25
P_014541,S_001538,U_001024,2023-07-25,900.0,ZAR,paid,paypal,2023-07-25,2023-08-24
P_014542,S_001538,U_001024,2023-08-24,900.0,ZAR,paid,card,2023-08-24,2023-09-23
P_014543,S_001538,U_001024,2023-09-23,900.0,ZAR,paid,card,2023-09-23,2023-10-23
P_014544,S_001538,U_001024,2023-10-23,0.0,ZAR,failed,card,2023-10-23,2023-11-22
P_014545,S_001538,U_001024,2023-11-22,900.0,ZAR,paid,eft,2023-11-22,2023-12-22
P_014546,S_001538,U_001024,2023-12-22,900.0,ZAR,paid,eft,2023-12-22,2024-01-21
P_014547,S_001538,U_001024,2024-01-21,900.0,ZAR,paid,paypal,2024-01-21,2024-02-20
P_014548,S_001538,U_001024,2024-02-20,900.0,ZAR,paid,eft,2024-02-20,2024-03-21
P_014549,S_001538,U_001024,2024-03-21,900.0,ZAR,paid,card,2024-03-21,2024-04-20
P_014550,S_001538,U_001024,2024-04-20,900.0,ZAR,paid,card,2024-04-20,2024-05-20
P_014551,S_001538,U_001024,2024-05-20,900.0,ZAR,paid,eft,2024-05-20,2024-06-19
P_014552,S_001538,U_001024,2024-06-19,0.0,ZAR,failed,card,2024-06-19,2024-07-19
P_014553,S_001538,U_001024,2024-07-19,900.0,ZAR,paid,eft,2024-07-19,2024-08-18
P_014554,S_001538,U_001024,2024-08-18,900.0,ZAR,paid,paypal,2024-08-18,2024-09-17
P_014555,S_001538,U_001024,2024-09-17,0.0,ZAR,failed,eft,2024-09-17,2024-10-17
P_014556,S_001538,U_001024,2024-10-17,900.0,ZAR,paid,card,2024-10-17,2024-11-16
P_014557,S_001539,U_001025,2024-01-10,350.0,ZAR,paid,eft,2024-01-10,2024-02-09
P_014558,S_001539,U_001025,2024-02-09,350.0,ZAR,paid,eft,2024-02-09,2024-03-10
P_014559,S_001539,U_001025,2024-03-10,0.0,ZAR,failed,paypal,2024-03-10,2024-04-09
P_014560,S_001539,U_001025,2024-04-09,350.0,ZAR,paid,card,2024-04-09,2024-05-09
P_014561,S_001540,U_001026,2024-03-03,350.0,ZAR,paid,paypal,2024-03-03,2024-04-02
P_014562,S_001540,U_001026,2024-04-02,350.0,ZAR,paid,card,2024-04-02,2024-05-02
P_014563,S_001540,U_001026,2024-05-02,350.0,ZAR,paid,paypal,2024-05-02,2024-06-01
P_014564,S_001540,U_001026,2024-06-01,350.0,ZAR,paid,card,2024-06-01,2024-07-01
P_014565,S_001540,U_001026,2024-07-01,350.0,ZAR,paid,eft,2024-07-01,2024-07-31
P_014566,S_001540,U_001026,2024-07-31,0.0,ZAR,refunded,eft,2024-07-31,2024-08-30
P_014567,S_001541,U_001026,2024-09-29,0.0,ZAR,failed,card,2024-09-29,2024-10-29
P_014568,S_001541,U_001026,2024-10-29,900.0,ZAR,paid,card,2024-10-29,2024-11-28
P_014569,S_001541,U_001026,2024-11-28,900.0,ZAR,paid,eft,2024-11-28,2024-12-28
P_014570,S_001541,U_001026,2024-12-28,900.0,ZAR,paid,eft,2024-12-28,2025-01-27
P_014571,S_001542,U_001027,2024-01-19,150.0,ZAR,paid,card,2024-01-19,2024-02-18
P_014572,S_001542,U_001027,2024-02-18,150.0,ZAR,paid,paypal,2024-02-18,2024-03-19
P_014573,S_001542,U_001027,2024-03-19,150.0,ZAR,paid,card,2024-03-19,2024-04-18
P_014574,S_001542,U_001027,2024-04-18,150.0,ZAR,paid,card,2024-04-18,2024-05-18
P_014575,S_001543,U_001027,2024-06-17,150.0,ZAR,paid,paypal,2024-06-17,2024-07-17
P_014576,S_001543,U_001027,2024-07-17,150.0,ZAR,paid,paypal,2024-07-17,2024-08-16
P_014577,S_001543,U_001027,2024-08-16,0.0,ZAR,failed,card,2024-08-16,2024-09-15
P_014578,S_001543,U_001027,2024-09-15,150.0,ZAR,paid,card,2024-09-15,2024-10-15
P_014579,S_001543,U_001027,2024-10-15,150.0,ZAR,paid,paypal,2024-10-15,2024-11-14
P_014580,S_001543,U_001027,2024-11-14,150.0,ZAR,paid,card,2024-11-14,2024-12-14
P_014581,S_001543,U_001027,2024-12-14,150.0,ZAR,paid,eft,2024-12-14,2025-01-13
P_014582,S_001544,U_001028,2024-08-22,900.0,ZAR,paid,eft,2024-08-22,2024-09-21
P_014583,S_001544,U_001028,2024-09-21,900.0,ZAR,paid,eft,2024-09-21,2024-10-21
P_014584,S_001544,U_001028,2024-10-21,900.0,ZAR,paid,paypal,2024-10-21,2024-11-20
P_014585,S_001544,U_001028,2024-11-20,900.0,ZAR,paid,card,2024-11-20,2024-12-20
P_014586,S_001544,U_001028,2024-12-20,0.0,ZAR,failed,card,2024-12-20,2025-01-19
P_014587,S_001545,U_001028,2024-08-22,350.0,ZAR,paid,paypal,2024-08-22,2024-09-21
P_014588,S_001545,U_001028,2024-09-21,350.0,ZAR,paid,paypal,2024-09-21,2024-10-21
P_014589,S_001545,U_001028,2024-10-21,350.0,ZAR,paid,card,2024-10-21,2024-11-20
P_014590,S_001545,U_001028,2024-11-20,350.0,ZAR,paid,card,2024-11-20,2024-12-20
P_014591,S_001545,U_001028,2024-12-20,350.0,ZAR,paid,paypal,2024-12-20,2025-01-19
P_014592,S_001546,U_001029,2022-05-19,900.0,ZAR,paid,card,2022-05-19,2022-06-18
P_014593,S_001546,U_001029,2022-06-18,900.0,ZAR,paid,eft,2022-06-18,2022-07-18
P_014594,S_001547,U_001029,2022-07-28,150.0,ZAR,paid,card,2022-07-28,2022-08-27
P_014595,S_001547,U_001029,2022-08-27,150.0,ZAR,paid,eft,2022-08-27,2022-09-26
P_014596,S_001547,U_001029,2022-09-26,150.0,ZAR,paid,card,2022-09-26,2022-10-26
P_014597,S_001547,U_001029,2022-10-26,150.0,ZAR,paid,paypal,2022-10-26,2022-11-25
P_014598,S_001547,U_001029,2022-11-25,150.0,ZAR,paid,paypal,2022-11-25,2022-12-25
P_014599,S_001547,U_001029,2022-12-25,150.0,ZAR,paid,eft,2022-12-25,2023-01-24
P_014600,S_001547,U_001029,2023-01-24,0.0,ZAR,failed,paypal,2023-01-24,2023-02-23
P_014601,S_001547,U_001029,2023-02-23,150.0,ZAR,paid,card,2023-02-23,2023-03-25
P_014602,S_001547,U_001029,2023-03-25,150.0,ZAR,paid,eft,2023-03-25,2023-04-24
P_014603,S_001548,U_001030,2023-03-18,900.0,ZAR,paid,paypal,2023-03-18,2023-04-17
P_014604,S_001548,U_001030,2023-04-17,900.0,ZAR,paid,paypal,2023-04-17,2023-05-17
P_014605,S_001548,U_001030,2023-05-17,900.0,ZAR,paid,paypal,2023-05-17,2023-06-16
P_014606,S_001548,U_001030,2023-06-16,900.0,ZAR,paid,paypal,2023-06-16,2023-07-16
P_014607,S_001548,U_001030,2023-07-16,900.0,ZAR,paid,card,2023-07-16,2023-08-15
P_014608,S_001548,U_001030,2023-08-15,900.0,ZAR,paid,eft,2023-08-15,2023-09-14
P_014609,S_001548,U_001030,2023-09-14,0.0,ZAR,failed,paypal,2023-09-14,2023-10-14
P_014610,S_001548,U_001030,2023-10-14,900.0,ZAR,paid,card,2023-10-14,2023-11-13
P_014611,S_001548,U_001030,2023-11-13,900.0,ZAR,paid,eft,2023-11-13,2023-12-13
P_014612,S_001548,U_001030,2023-12-13,900.0,ZAR,paid,paypal,2023-12-13,2024-01-12
P_014613,S_001548,U_001030,2024-01-12,900.0,ZAR,paid,eft,2024-01-12,2024-02-11
P_014614,S_001548,U_001030,2024-02-11,900.0,ZAR,paid,paypal,2024-02-11,2024-03-12
P_014615,S_001549,U_001030,2024-04-09,900.0,ZAR,paid,eft,2024-04-09,2024-05-09
P_014616,S_001549,U_001030,2024-05-09,0.0,ZAR,failed,paypal,2024-05-09,2024-06-08
P_014617,S_001549,U_001030,2024-06-08,900.0,ZAR,paid,paypal,2024-06-08,2024-07-08
P_014618,S_001549,U_001030,2024-07-08,0.0,ZAR,failed,eft,2024-07-08,2024-08-07
P_014619,S_001549,U_001030,2024-08-07,900.0,ZAR,paid,paypal,2024-08-07,2024-09-06
P_014620,S_001549,U_001030,2024-09-06,0.0,ZAR,failed,eft,2024-09-06,2024-10-06
P_014621,S_001549,U_001030,2024-10-06,0.0,ZAR,failed,eft,2024-10-06,2024-11-05
P_014622,S_001549,U_001030,2024-11-05,900.0,ZAR,paid,paypal,2024-11-05,2024-12-05
P_014623,S_001549,U_001030,2024-12-05,900.0,ZAR,paid,paypal,2024-12-05,2025-01-04
P_014624,S_001550,U_001031,2024-03-26,350.0,ZAR,paid,eft,2024-03-26,2024-04-25
P_014625,S_001550,U_001031,2024-04-25,0.0,ZAR,refunded,paypal,2024-04-25,2024-05-25
P_014626,S_001550,U_001031,2024-05-25,350.0,ZAR,paid,paypal,2024-05-25,2024-06-24
P_014627,S_001550,U_001031,2024-06-24,350.0,ZAR,paid,card,2024-06-24,2024-07-24
P_014628,S_001550,U_001031,2024-07-24,350.0,ZAR,paid,paypal,2024-07-24,2024-08-23
P_014629,S_001550,U_001031,2024-08-23,0.0,ZAR,failed,paypal,2024-08-23,2024-09-22
